Row Created Date Time, Sponsor Name, Sponsor Code, Agency Name, Agency Code,Facility Name, Facility Code, Program Name, Program Code, Populations Served, Agency Phone, Program Phone,  Program Address 1, Program Address 2, Program City, Program State, Program Zip, Operating Certificate Required?, Program Tier, Operating Certificate Duration, Program County, Program Region, Program Type Description, Program Category Description, Program Subcategory Description,Location
04/27/2018 09:52:56 AM,Buffalo Federation of Neighborhood Centers Inc.,067099,Buffalo Federation/Neighborhood Centers Inc.,15840,Buffalo Federation/Neighborhood Centers Inc.,7965,Transitional Management Services,004,Adults,(716)856-0363,(716)853-0600x158,45 Jewett Avenue,,Buffalo,NY,14214,N,,,Erie,Western New York,Transition Management Services,Support,Care Coordination,"45 Jewett Avenue
Buffalo, NY 14214
(42.934016, -78.842207)"
04/27/2018 09:52:56 AM,Buffalo Federation of Neighborhood Centers Inc.,067099,Buffalo Federation/Neighborhood Centers Inc.,15840,Buffalo Federation/Neighborhood Centers Inc.,7965,Wende Street Community Residence,432,Adults,(716)856-0363,Not Available,,,,NY,,Y,,36,Erie,Western New York,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Buffalo Psychiatric Center,903099,Buffalo Psychiatric Center,90030,Buffalo Psychiatric Center,0003,Buffalo Psychiatric Center ACT Program,970,Adults,(716)885-2261,(716)816-2935,400 Forest Avenue,Building 51 A Area,Buffalo,NY,14213-1207,Y,,36,Erie,Western New York,Assertive Community Treatment (ACT),Outpatient,Assertive Community Treatment,"400 Forest Avenue
Buffalo, NY 14213-1207
(42.927823, -78.883286)"
04/27/2018 09:52:56 AM,Buffalo Psychiatric Center,903099,Buffalo Psychiatric Center,90030,Buffalo Psychiatric Center,0003,Butler Clinic,511,Adults,(716)885-2261,(716)816-2445,400 Forest Avenue,,Buffalo,NY,14213-1207,Y,,36,Erie,Western New York,Clinic Treatment,Outpatient,Clinic Treatment,"400 Forest Avenue
Buffalo, NY 14213-1207
(42.927823, -78.883286)"
04/27/2018 09:52:56 AM,Buffalo Psychiatric Center,903099,Buffalo Psychiatric Center,90030,Buffalo Psychiatric Center,0003,Cudmore Heights RCCA,875,Adults,(716)885-2261,Not Available,,,,NY,,Y,,36,Erie,Western New York,Congregate/Support,Residential,Support Program,
04/27/2018 09:52:56 AM,Buffalo Psychiatric Center,903099,Buffalo Psychiatric Center,90030,Buffalo Psychiatric Center,0003,Elmwood Wellness Center,421,Adults,(716)885-2261,(716)816-2902,400 Forest Avenue,,Buffalo,NY,14213-1298,N,,,Erie,Western New York,Recreation and/or Fitness,Support,General Support,"400 Forest Avenue
Buffalo, NY 14213-1298
(42.927823, -78.883286)"
04/27/2018 09:52:56 AM,Buffalo Psychiatric Center,903099,Buffalo Psychiatric Center,90030,Buffalo Psychiatric Center,0003,Grant Street Residence,887,Adults,(716)885-2261,Not Available,,,,NY,,Y,,36,Erie,Western New York,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Buffalo Psychiatric Center,903099,Buffalo Psychiatric Center,90030,Buffalo Psychiatric Center,0003,Health Home Care Management,070,Adults,(716)885-2261,(716)885-2261,400 Forest Avenue,,Buffalo,NY,14213,N,,,Erie,Western New York,Health Home Care Management,Support,Care Coordination,"400 Forest Avenue
Buffalo, NY 14213
(42.927823, -78.883286)"
04/27/2018 09:52:56 AM,Buffalo Psychiatric Center,903099,Buffalo Psychiatric Center,90030,Buffalo Psychiatric Center,0003,Mobile Integration Team,069,Adults,(716)885-2261,(716)885-2261,400 Forest Avenue,,Buffalo,NY,14213,N,,,Erie,Western New York,Mobile Integration Team,Support,General Support,"400 Forest Avenue
Buffalo, NY 14213
(42.927823, -78.883286)"
04/27/2018 09:52:56 AM,Buffalo Psychiatric Center,903099,Buffalo Psychiatric Center,90030,Buffalo Psychiatric Center,0003,Olmsted Residence,831,Adults,(716)885-2261,Not Available,,,,NY,,Y,,36,Erie,Western New York,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Buffalo Psychiatric Center,903099,Buffalo Psychiatric Center,90030,Buffalo Psychiatric Center,0003,Psychiatric Inpatient Unit,526,Adults,(716)885-2261,(716)885-2261,400 Forest Avenue,,Buffalo,NY,14213-1298,N,,,Erie,Western New York,State Psychiatric Center Inpatient,Inpatient,State Psychiatric Center Inpatient,"400 Forest Avenue
Buffalo, NY 14213-1298
(42.927823, -78.883286)"
04/27/2018 09:52:56 AM,Buffalo Psychiatric Center,903099,Buffalo Psychiatric Center,90030,Buffalo Psychiatric Center,0003,Self Discovery Center,032,Adults,(716)885-2261,(716)885-2261,400 Forest Avenue,,Buffalo,NY,14213-1298,N,,,Erie,Western New York,Peer Wellness Center,Support,Self-Help,"400 Forest Avenue
Buffalo, NY 14213-1298
(42.927823, -78.883286)"
04/27/2018 09:52:56 AM,Buffalo Psychiatric Center,903099,Buffalo Psychiatric Center,90030,Buffalo Psychiatric Center,0003,Skilled Nursing Facility Enhanced Support Program,071,Adults,(716)885-2261,(716)816-2001,400 Forest Ave,,Buffalo,NY,14213,N,,,Erie,Western New York,Nursing Home Support,Support,General Support,"400 Forest Ave
Buffalo, NY 14213
(42.927823, -78.883286)"
04/27/2018 09:52:56 AM,Buffalo Psychiatric Center,903099,Buffalo Psychiatric Center,90030,Buffalo Psychiatric Center,0003,Strozzi SOCR TPP,884,Adults,(716)885-2261,Not Available,,,,NY,,Y,,36,Erie,Western New York,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Buffalo Psychiatric Center,903099,Buffalo Psychiatric Center,90030,Buffalo Psychiatric Center,0003,Supported Housing Care Coordination,025,Adults,(716)885-2261,(716)885-2261x2380,400 Forest Avenue,,Buffalo,NY,14213-1298,N,,,Erie,Western New York,Non-Medicaid Care Coordination,Support,Care Coordination,"400 Forest Avenue
Buffalo, NY 14213-1298
(42.927823, -78.883286)"
04/27/2018 09:52:56 AM,Catholic Charities of Buffalo,510099,Catholic Charities of Buffalo,42300,Catholic Charities of Buffalo,7535,Project HOPE,011,Adults,(716)218-1400,(716)896-6388,20 Rich Street,,Buffalo,NY,14211,N,,,Erie,Western New York,Advocacy/Support Services,Support,Self-Help,"20 Rich Street
Buffalo, NY 14211
(42.90145, -78.842617)"
04/27/2018 09:52:56 AM,Catholic Charities of Buffalo,510099,Catholic Charities of Buffalo,42300,Catholic Charities of Buffalo,7535,Promise Zone,010,Children Adolescents,(716)218-1400,(716)218-1400,741 Delaware Avenue,,Buffalo,NY,14209,N,,,Erie,Western New York,School Based Mental Health,Support,Education,"741 Delaware Avenue
Buffalo, NY 14209
(42.904514, -78.872353)"
04/27/2018 09:52:56 AM,Central New York Psychiatric Center,000020,Central New York Psychiatric Center,50390,Central New York Psychiatric Center,0043,Collins Mental Health Unit,901,Adults,(315)765-3600,(716)532-4588,Collins Correctional Facility,Middle Road,Collins,NY,14034-0490,N,,,Erie,Western New York,Prison-based Forensic Mental Health Units,Support,Forensics,
04/27/2018 09:52:56 AM,Central New York Psychiatric Center,000020,Central New York Psychiatric Center,50390,Central New York Psychiatric Center,0043,Gowanda Mental Health Unit,908,Adults,(315)765-3600,(716)937-3656,P.O. Box 350,,Gowanda,NY,14070-0350,N,,,Erie,Western New York,Prison-based Forensic Mental Health Units,Support,Forensics,"350 Gowanda
NY 14070-0350"
04/27/2018 09:52:56 AM,Central New York Psychiatric Center,000020,Central New York Psychiatric Center,50390,Central New York Psychiatric Center,0043,Wende OMH Satellite Unit,726,Adults,(315)765-3600,(716)937-4000x1200,Wende Correctional Facility,,Alden,NY,14004,N,,,Erie,Western New York,Prison-based Forensic Mental Health Units,Support,Forensics,
04/27/2018 09:52:56 AM,Centre Syracuse LLC,806099,Centre Syracuse LLC,44820,Centre Syracuse LLC,7820,Buffalo Centre for the Treatment of Eating Disorders,002,Adolescents Adults,(315)671-2202x2204,,95 John Muir Drive,Suite 104,Amherst,NY,14228-1144,Y,1,36,Erie,Western New York,Partial Hospitalization,Outpatient,Partial Hospitalization,"95 John Muir Drive
Amherst, NY 14228-1144
(43.01174, -78.773681)"
04/27/2018 09:52:56 AM,Child & Adolescent Treatment Services Inc.,350099,Child & Adolescent Treatment Services Inc.,10170,Child & Adolescent Treatment Services Inc.,6769,School Program,015,Children,(716)819-3420,(716)819-3420x102,301 Cayuga Road,,Cheektowaga,NY,14225,N,,,Erie,Western New York,School Based Mental Health,Support,Education,"301 Cayuga Road
Cheektowaga, NY 14225
(42.937515, -78.744219)"
04/27/2018 09:52:56 AM,Child and Family Services of Erie County,090099,Child and Family Services of Erie County,10820,Child and Family Services of Erie County,7511,Children's HCBS Waiver Individualized Care Coordination,034,Children Adolescents,(716)335-7010,(716)842-2750,844 Delaware Avenue,,Buffalo,NY,14209,N,,,Erie,Western New York,Children's HCBS Waiver Individualized Care Coordination,Support,Care Coordination,"844 Delaware Avenue
Buffalo, NY 14209
(42.907114, -78.87158)"
04/27/2018 09:52:56 AM,Child and Family Services of Erie County,090099,Child and Family Services of Erie County,10820,Child and Family Services of Erie County,7511,Conners Residential Treatment Facility,022,Children Adolescents,(716)335-7010,(716)884-3822,824 Delaware Avenue,,Buffalo,NY,14209-2006,Y,,36,Erie,Western New York,Residential Treatment Facility - Children & Youth,Inpatient,Residential Treatment Facility - Children & Youth,"824 Delaware Avenue
Buffalo, NY 14209-2006
(42.906505, -78.87176)"
04/27/2018 09:52:56 AM,Child and Family Services of Erie County,090099,Child and Family Services of Erie County,10820,Child and Family Services of Erie County,7511,Family Mental Health Unit,100,Children Adolescents Adults,(716)335-7010,(716)335-7061,330 Delaware Avenue,,Buffalo,NY,14202-1804,Y,,36,Erie,Western New York,Clinic Treatment,Outpatient,Clinic Treatment,"330 Delaware Avenue
Buffalo, NY 14202-1804
(42.893219, -78.875949)"
04/27/2018 09:52:56 AM,Child and Family Services of Erie County,090099,Child and Family Services of Erie County,10820,Child and Family Services of Erie County,7511,Health Home Care Management,032,Children Adolescents,(716)335-7010,(716)842-2750,844 Delaware Avenue,,Buffalo,NY,14209,N,,,Erie,Western New York,Health Home Care Management,Support,Care Coordination,"844 Delaware Avenue
Buffalo, NY 14209
(42.907114, -78.87158)"
04/27/2018 09:52:56 AM,Child and Family Services of Erie County,090099,Child and Family Services of Erie County,10820,Child and Family Services of Erie County,7511,Health Home Non-Medicaid Care Management,031,Children Adolescents,(716)335-7010,(716)842-2750,844 Delaware Avenue,,Buffalo,NY,14209,N,,,Erie,Western New York,Health Home Non-Medicaid Care Management,Support,Care Coordination,"844 Delaware Avenue
Buffalo, NY 14209
(42.907114, -78.87158)"
04/27/2018 09:52:56 AM,Child and Family Services of Erie County,090099,Child and Family Services of Erie County,10820,Child and Family Services of Erie County,7511,Lee Randall Jones Community Residence,431,Children Adolescents,(716)335-7010,Not Available,,,,NY,,Y,,36,Erie,Western New York,Children & Youth Community Residence,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Child and Family Services of Erie County,090099,Child and Family Services of Erie County,10820,Child and Family Services of Erie County,7511,RTF Transition Coordinator,017,Children,(716)335-7010,(716)842-2750,824 Delaware Avenue,,Buffalo,NY,14209-2008,N,,,Erie,Western New York,Residential Treatment Facility Transition Coordinator - Community,Support,Care Coordination,"824 Delaware Avenue
Buffalo, NY 14209-2008
(42.906505, -78.87176)"
04/27/2018 09:52:56 AM,Community Concern of Western New York Inc.,110099,Community Concern of Western New York Inc.,10570,Community Concern of Western New York Inc.,6755,Community Concern of Western New York Inc.,100,Adolescents Adults,(716)947-5025,(716)947-5025,6722 Erie Road,,Derby,NY,14047-9670,Y,,36,Erie,Western New York,Clinic Treatment,Outpatient,Clinic Treatment,"6722 Erie Road
Derby, NY 14047-9670
(42.705632, -78.970588)"
04/27/2018 09:52:56 AM,Community Connections of NY Inc.,000458,Community Connections of NY Inc.,47190,Community Connections of NY Inc.,7929,Adult System of Care,005,,(716)855-0007,(716)855-0007,567 Exchange Street,Suite 201,Buffalo,NY,14210,N,,,Erie,Western New York,Advocacy/Support Services,Support,Self-Help,"567 Exchange Street
Buffalo, NY 14210
(42.875531, -78.855426)"
04/27/2018 09:52:56 AM,Community Connections of NY Inc.,000458,Community Connections of NY Inc.,47190,Community Connections of NY Inc.,7929,Childrens System of Care Training and Support,003,,(716)855-0007,(716)855-0007,567 Exchange Street,,Buffalo,NY,14210,N,,,Erie,Western New York,Advocacy/Support Services,Support,Self-Help,"567 Exchange Street
Buffalo, NY 14210
(42.875531, -78.855426)"
04/27/2018 09:52:56 AM,Compeer West,838099,Compeer West,25260,Compeer West,7732,Adult,010,Children,(716)883-3331,(716)883-3331,135 Delaware Avenue,Suite 210,Buffalo,NY,14202,N,,,Erie,Western New York,Advocacy/Support Services,Support,Self-Help,"135 Delaware Avenue
Buffalo, NY 14202
(42.888123, -78.877598)"
04/27/2018 09:52:56 AM,Compeer West,838099,Compeer West,25260,Compeer West,7732,Children,004,Children,(716)883-3331,(716)883-3331,135 Delaware Avenue,Suite 210,Buffalo,NY,14202,N,,,Erie,Western New York,Advocacy/Support Services,Support,Self-Help,"135 Delaware Avenue
Buffalo, NY 14202
(42.888123, -78.877598)"
04/27/2018 09:52:56 AM,DePaul Community Services Inc.,126099,DePaul Community Services Inc.,17600,DePaul Community Services Inc.,7126,DCS Edgebrook Treatment Apartment Program,019,Adults,(585)426-8000,Not Available,,,,NY,,Y,,36,Erie,Western New York,Apartment/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,DePaul Community Services Inc.,126099,DePaul Community Services Inc.,17600,DePaul Community Services Inc.,7126,Kensington Square CM,020,Adults,(585)426-8000,(716)446-1800,2704 Main Street,,Buffalo,NY,14214-1702,N,,,Erie,Western New York,Non-Medicaid Care Coordination,Support,Care Coordination,"2704 Main Street
Buffalo, NY 14214-1702
(42.940839, -78.837343)"
04/27/2018 09:52:56 AM,EPIC - Every Person Influences Children,000820,EPIC - Every Person Influences Children,38180,EPIC - Every Person Influences Children,8115,Parenting Support - Families in Transition,001,Adults,(716)332-4100,(716)332-4100,1000 Main Street,,Buffalo,NY,14202-1102,N,,,Erie,Western New York,Advocacy/Support Services,Support,Self-Help,"1000 Main Street
Buffalo, NY 14202-1102
(42.900927, -78.869391)"
04/27/2018 09:52:56 AM,Erie County Department of Mental Health,825099,Erie County Department of Mental Health,70290,Erie County Department of Mental Health,7717,Outreach - Forensic,007,Adults,(716)858-8531,(716)858-6734,120 West Eagle,,Buffalo,NY,14202,N,,,Erie,Western New York,Outreach,Support,General Support,"120 West Eagle
Buffalo, NY 14202
(42.885061, -78.879133)"
04/27/2018 09:52:56 AM,Erie County Department of Mental Health,825099,Erie County Department of Mental Health,70290,Erie County Department of Mental Health,7717,Transition Case Management,008,Adults,(716)858-8531,(716)858-6734,120 West Eagle,,Buffalo,NY,14202,N,,,Erie,Western New York,Transition Management Services,Support,Care Coordination,"120 West Eagle
Buffalo, NY 14202
(42.885061, -78.879133)"
04/27/2018 09:52:56 AM,Erie County Department of Senior Services,580099,Erie County Department of Senior Services,10290,Erie County Department of Senior Services,7221,Erie County Dept. of Senior Services,002,Adults,(716)858-8526,(716)858-6413,95 Franklin Street,Room 1304,Buffalo,NY,14202-3968,N,,,Erie,Western New York,Non-Medicaid Care Coordination,Support,Care Coordination,"95 Franklin Street
Buffalo, NY 14202-3968
(42.884115, -78.877233)"
04/27/2018 09:52:56 AM,Erie County Medical Center,576099,Erie County Medical Center,85150,Erie County Medical Center,6576,Adult Child & Family Clinic,100,Children Adolescents Adults,(716)898-3000,(716)898-3255,462 Grider Street,,Buffalo,NY,14215-3021,Y,,36,Erie,Western New York,Clinic Treatment,Outpatient,Clinic Treatment,"462 Grider Street
Buffalo, NY 14215-3021
(42.927236, -78.829151)"
04/27/2018 09:52:56 AM,Erie County Medical Center,576099,Erie County Medical Center,85150,Erie County Medical Center,6576,Children and Youth Support in CPEP,006,Children Adolescents,(716)898-3000,(716)898-3566,462 Grider St,,Buffalo,NY,14215,N,,,Erie,Western New York,Advocacy/Support Services,Support,Self-Help,"462 Grider St
Buffalo, NY 14215
(42.927236, -78.829151)"
04/27/2018 09:52:56 AM,Erie County Medical Center,576099,Erie County Medical Center,85150,Erie County Medical Center,6576,ECMC Outpatient Clinic,005,Adults,(716)898-3000,(716)898-3955,1285 Main Street,,Buffalo,NY,14209-1961,Y,,36,Erie,Western New York,Clinic Treatment,Outpatient,Clinic Treatment,"1285 Main Street
Buffalo, NY 14209-1961
(42.908602, -78.86684)"
04/27/2018 09:52:56 AM,Erie County Medical Center,576099,Erie County Medical Center,85150,Erie County Medical Center,6576,Erie County Medical Center CPEP,451,Children Adolescents Adults,(716)898-3000,(716)898-3465,462 Grider Street,,Buffalo,NY,14215-3021,Y,,36,Erie,Western New York,CPEP Crisis Intervention,Emergency,Comprehensive Psychiatric Emergency Program,"462 Grider Street
Buffalo, NY 14215-3021
(42.927236, -78.829151)"
04/27/2018 09:52:56 AM,Erie County Medical Center,576099,Erie County Medical Center,85150,Erie County Medical Center,6576,Erie County Medical Center Department of Psychiatry,020,Adolescents Adults,(716)898-3000,(716)898-3160,462 Grider Street,Units 4 9 & 11,Buffalo,NY,14215-3021,Y,,26,Erie,Western New York,Inpatient Psychiatric Unit of a General Hospital,Inpatient,Inpatient Psychiatric Unit of a General Hospital,"462 Grider Street
Buffalo, NY 14215-3021
(42.927236, -78.829151)"
04/27/2018 09:52:56 AM,Erie County Medical Center,576099,Erie County Medical Center,85150,Erie County Medical Center,6576,Erie County Medical Center Partial Hospital Program,004,Adults,(716)898-3000,(716)898-5569,462 Grider Street,,Buffalo,NY,14215-3021,Y,,36,Erie,Western New York,Partial Hospitalization,Outpatient,Partial Hospitalization,"462 Grider Street
Buffalo, NY 14215-3021
(42.927236, -78.829151)"
04/27/2018 09:52:56 AM,Families Child Advocacy Network Inc.,001136,Families Child Advocacy Network Inc.,48540,Families Child Advocacy Network Inc.,8180,FCAN Family Support Services,001,Children Adolescents,(716)884-2599,(716)884-2599,135 Delaware Ave,Suite 210,Buffalo,NY,14202,N,,,Erie,Western New York,Family Support Services - Children & Family,Support,General Support,"135 Delaware Ave
Buffalo, NY 14202
(42.888123, -78.877598)"
04/27/2018 09:52:56 AM,Families Child Advocacy Network Inc.,001136,Families Child Advocacy Network Inc.,48540,Families Child Advocacy Network Inc.,8180,FCAN Family Support Services,002,Children Adolescents Adults,(716)884-2599,(716)884-2599x302,135 Delaware Ave,Suite 307,Buffalo,NY,14202,N,,,Erie,Western New York,Advocacy/Support Services,Support,Self-Help,"135 Delaware Ave
Buffalo, NY 14202
(42.888123, -78.877598)"
04/27/2018 09:52:56 AM,Family Help Center,000355,Family Help Center,24520,Family Help Center,9509,Educational Success,002,Adolescents,(716)822-0919,(716)822-0919,60 Dingens Street,,Buffalo,NY,14206,N,,,Erie,Western New York,Family Support Services - Children & Family,Support,General Support,"60 Dingens Street
Buffalo, NY 14206
(42.877871, -78.812968)"
